"","normalized_mcc","f1","thresholds","Factor"
"519",NA,0.462060070020269,0,"SSBP3"
"520",NA,NA,Inf,"USP24"
"521",0.505247913720433,0.257228129080395,1,"USP24"
"522",NA,0.462060070020269,0,"USP24"
"523",NA,NA,Inf,"JUN"
"524",0.500080737593592,0.389967932111299,1,"JUN"
"525",NA,0.462060070020269,0,"JUN"
"526",NA,NA,Inf,"TM2D1"
"527",0.513585709565415,0.2627539503386,1,"TM2D1"
"528",NA,0.462060070020269,0,"TM2D1"
"529",NA,NA,Inf,"USP1"
"530",0.501683364045799,0.269543450811865,1,"USP1"
"531",NA,0.462060070020269,0,"USP1"
"532",NA,NA,Inf,"JAK1"
"533",0.523105506758594,0.388624836517911,1,"JAK1"
"534",NA,0.462060070020269,0,"JAK1"
"535",NA,NA,Inf,"LEPROT"
"536",0.532276892876144,0.354670679476791,1,"LEPROT"
"537",NA,0.462060070020269,0,"LEPROT"
"538",NA,NA,Inf,"MIER1"
"539",0.520749703674581,0.328260782507709,1,"MIER1"
"540",NA,0.462060070020269,0,"MIER1"
"541",NA,NA,Inf,"SERBP1"
"542",0.502775621515484,0.395272561203449,1,"SERBP1"
"543",NA,0.462060070020269,0,"SERBP1"
"544",NA,NA,Inf,"GADD45A"
"545",0.531562535621088,0.316676516295664,1,"GADD45A"
"546",NA,0.462060070020269,0,"GADD45A"
"547",NA,NA,Inf,"SRSF11"
"548",0.502669859510291,0.385615803499015,1,"SRSF11"
"549",NA,0.462060070020269,0,"SRSF11"
"550",NA,NA,Inf,"ZRANB2"
"551",0.527587669146704,0.359437119769226,1,"ZRANB2"
"552",NA,0.462060070020269,0,"ZRANB2"
"553",NA,NA,Inf,"TYW3"
"554",0.511375052831697,0.256746725413663,1,"TYW3"
"555",NA,0.462060070020269,0,"TYW3"
"556",NA,NA,Inf,"ACADM"
"557",0.510316873216355,0.306737152692402,1,"ACADM"
"558",NA,0.462060070020269,0,"ACADM"
"559",NA,NA,Inf,"RABGGTB"
"560",0.515421615371444,0.302019427402863,1,"RABGGTB"
"561",NA,0.462060070020269,0,"RABGGTB"
"562",NA,NA,Inf,"USP33"
